AvgSpotLen	BioSample	Experiment	Library_Name	MBases	MBytes	Run	SRA_Sample	Sample_Name	isolate	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study	dev_stage	sex	tissue
302	SAMN04376390	SRX1510028	cs9.1-4	2002	1377	SRR3069085	SRS1230149	cs9.1	cs9.1	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376391	SRX1510029	w11.1-1	2513	999	SRR3069086	SRS1230148	w11.1	w11.1	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376391	SRX1510030	w11.1-2	2528	1003	SRR3069087	SRS1230148	w11.1	w11.1	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376392	SRX1510031	w11.2-1	2746	1090	SRR3069088	SRS1230147	w11.2	w11.2	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376392	SRX1510032	w11.2-2	2757	1092	SRR3069089	SRS1230147	w11.2	w11.2	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376393	SRX1510033	w11.3-1	2454	981	SRR3069090	SRS1230146	w11.3	w11.3	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376393	SRX1510034	w11.3-2	2468	984	SRR3069091	SRS1230146	w11.3	w11.3	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376394	SRX1510035	w11.4-1	2703	1072	SRR3069092	SRS1230145	w11.4	w11.4	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376394	SRX1510036	w11.4-2	2712	1073	SRR3069093	SRS1230145	w11.4	w11.4	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376395	SRX1510037	w11.5-1	3058	1206	SRR3069094	SRS1230144	w11.5	w11.5	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376395	SRX1510038	w11.5-2	3072	1209	SRR3069095	SRS1230144	w11.5	w11.5	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376396	SRX1510039	w11.6-1	2565	1027	SRR3069096	SRS1230143	w11.6	w11.6	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376396	SRX1510040	w11.6-2	2577	1029	SRR3069097	SRS1230143	w11.6	w11.6	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376397	SRX1510041	w11.7-1	2194	875	SRR3069098	SRS1230142	w11.7	w11.7	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376397	SRX1510042	w11.7-2	2202	876	SRR3069099	SRS1230142	w11.7	w11.7	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376398	SRX1510043	w11.8-1	2597	1031	SRR3069100	SRS1230141	w11.8	w11.8	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376398	SRX1510044	w11.8-2	2608	1034	SRR3069101	SRS1230141	w11.8	w11.8	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376399	SRX1510045	w11.10-1	2403	953	SRR3069102	SRS1230140	w11.10	w11.10	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376399	SRX1510046	w11.10-2	2417	956	SRR3069103	SRS1230140	w11.10	w11.10	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376400	SRX1510047	w11.11-1	2619	1040	SRR3069104	SRS1230139	w11.11	w11.11	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376400	SRX1510048	w11.11-2	2633	1043	SRR3069105	SRS1230139	w11.11	w11.11	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376401	SRX1510049	w11.12-1	2466	995	SRR3069106	SRS1230138	w11.12	w11.12	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376401	SRX1510050	w11.12-2	2477	997	SRR3069107	SRS1230138	w11.12	w11.12	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376402	SRX1510051	w11.13-1	2292	916	SRR3069108	SRS1230137	w11.13	w11.13	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376402	SRX1510052	w11.13-2	2305	920	SRR3069109	SRS1230137	w11.13	w11.13	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376403	SRX1510053	w12.1-1	3127	1233	SRR3069110	SRS1230136	w12.1	w12.1	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376403	SRX1510054	w12.1-2	3135	1234	SRR3069111	SRS1230136	w12.1	w12.1	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376404	SRX1510055	w12.2-1	2733	1085	SRR3069112	SRS1230135	w12.2	w12.2	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376404	SRX1510056	w12.2-2	2747	1088	SRR3069113	SRS1230135	w12.2	w12.2	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376405	SRX1510057	w12.3-1	2862	1145	SRR3069114	SRS1230134	w12.3	w12.3	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376405	SRX1510058	w12.3-2	2870	1146	SRR3069115	SRS1230134	w12.3	w12.3	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376406	SRX1510059	w12.4-1	1161	460	SRR3069116	SRS1230133	w12.4	w12.4	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376406	SRX1510060	w12.4-2	1166	461	SRR3069117	SRS1230133	w12.4	w12.4	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376407	SRX1510061	w12.5-1	2655	1063	SRR3069118	SRS1230132	w12.5	w12.5	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376407	SRX1510062	w12.5-2	2664	1064	SRR3069119	SRS1230132	w12.5	w12.5	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376408	SRX1510063	w12.6-1	2915	1165	SRR3069120	SRS1230131	w12.6	w12.6	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376408	SRX1510064	w12.6-2	2932	1169	SRR3069121	SRS1230131	w12.6	w12.6	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376409	SRX1510065	w12.7-1	2444	964	SRR3069122	SRS1230130	w12.7	w12.7	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376409	SRX1510066	w12.7-2	2447	964	SRR3069123	SRS1230130	w12.7	w12.7	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376410	SRX1510067	w12.9-1	2874	1140	SRR3069124	SRS1230129	w12.9	w12.9	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376410	SRX1510068	w12.9-2	2883	1141	SRR3069125	SRS1230129	w12.9	w12.9	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376411	SRX1510069	w12.10-1	2731	1098	SRR3069126	SRS1230128	w12.10	w12.10	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376411	SRX1510070	w12.10-2	2743	1101	SRR3069127	SRS1230128	w12.10	w12.10	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376412	SRX1510071	w12.11-1	2960	1166	SRR3069128	SRS1230127	w12.11	w12.11	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376412	SRX1510072	w12.11-2	2967	1166	SRR3069129	SRS1230127	w12.11	w12.11	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376413	SRX1510073	w12.12-1	3467	1365	SRR3069130	SRS1230126	w12.12	w12.12	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376413	SRX1510074	w12.12-2	3469	1363	SRR3069131	SRS1230126	w12.12	w12.12	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376414	SRX1510075	w12.13-1	3198	1269	SRR3069132	SRS1230125	w12.13	w12.13	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376414	SRX1510076	w12.13-2	3210	1271	SRR3069133	SRS1230125	w12.13	w12.13	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376415	SRX1510077	w13.1-1	2448	965	SRR3069134	SRS1230124	w13.1	w13.1	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376415	SRX1510078	w13.1-2	2471	961	SRR3069135	SRS1230124	w13.1	w13.1	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376416	SRX1510079	w13.2-1	2731	1090	SRR3069136	SRS1230123	w13.2	w13.2	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376416	SRX1510080	w13.2-2	2789	1097	SRR3069137	SRS1230123	w13.2	w13.2	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376417	SRX1510081	w13.4-1	2589	1022	SRR3069138	SRS1230122	w13.4	w13.4	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376417	SRX1510082	w13.4-2	2623	1022	SRR3069139	SRS1230122	w13.4	w13.4	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376418	SRX1510083	w13.5-1	2688	1069	SRR3069140	SRS1230121	w13.5	w13.5	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376418	SRX1510084	w13.5-2	2737	1073	SRR3069141	SRS1230121	w13.5	w13.5	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376419	SRX1510085	w13.6-1	3244	1281	SRR3069142	SRS1230120	w13.6	w13.6	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376419	SRX1510086	w13.6-2	3284	1280	SRR3069143	SRS1230120	w13.6	w13.6	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376420	SRX1510087	w13.7-1	2550	1003	SRR3069144	SRS1230119	w13.7	w13.7	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376420	SRX1510088	w13.7-2	2580	1001	SRR3069145	SRS1230119	w13.7	w13.7	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376421	SRX1510089	w13.8-1	2377	946	SRR3069146	SRS1230118	w13.8	w13.8	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376421	SRX1510090	w13.8-2	2416	949	SRR3069147	SRS1230118	w13.8	w13.8	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376422	SRX1510091	w13.9-1	2321	919	SRR3069148	SRS1230117	w13.9	w13.9	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376422	SRX1510092	w13.9-2	2350	918	SRR3069149	SRS1230117	w13.9	w13.9	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376423	SRX1510093	w13.10-1	2575	1018	SRR3069150	SRS1230116	w13.10	w13.10	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376423	SRX1510094	w13.10-2	2616	1020	SRR3069151	SRS1230116	w13.10	w13.10	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376424	SRX1510095	w13.11-1	2320	915	SRR3069152	SRS1230115	w13.11	w13.11	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376424	SRX1510096	w13.11-2	2350	915	SRR3069153	SRS1230115	w13.11	w13.11	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
252	SAMN04376425	SRX1510097	w13.12-1	3087	1220	SRR3069154	SRS1230114	w13.12	w13.12	WGS	PRJNA307070	Model organism or animal	STOWERS INSTITUTE FOR MEDICAL RESEARCH	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	2016-01-04	Drosophila melanogaster	ILLUMINA	2016-03-07	SRP067964	adult	male	whole organism
